MALAT1,cancer,Expression
MALAT1,cancer,Expression
MALAT1,cancer,Expression
MALAT1,cancer,Regulation
MALAT1,cancer,Regulation
MALAT1,cervical cancer,Interaction
MALAT1,cervical cancer,Expression
MALAT1,colon cancer,Regulation
MALAT1,colorectal cancer,N/A
MALAT1,decreased myogenesis,Expression
MALAT1,diabetes mellitus,Expression
MALAT1,endometrial cancer,Expression
MALAT1,gallbladder cancer,Regulation
MALAT1,hepatocellular carcinoma,Expression
MALAT1,hepatocellular carcinoma,Expression
MALAT1,hepatocellular carcinoma,Expression
MALAT1,hepatocellular carcinoma,Expression
MALAT1,hepatocellular carcinoma,Expression
MALAT1,hepatocellular carcinoma,Mutation
MALAT1,hepatocellular carcinoma,Expression
MALAT1,kidney cancer,Regulation
MALAT1,laryngeal squamous cell carcinoma,Expression
MALAT1,liver cancer,Regulation
MALAT1,liver cancer,Regulation
MALAT1,lung adenocarcinoma,Expression
MALAT1,lung cancer,Interaction
MALAT1,lung cancer,Expression
MALAT1,lung cancer,Expression
MALAT1,lung cancer,Regulation
MALAT1,lung cancer,Regulation
MALAT1,lung cancer,Regulation
MALAT1,nasopharyngeal carcinoma,Expression
MALAT1,neuroblastoma,Expression
MALAT1,non-small cell lung cancer,Expression
MALAT1,non-small cell lung cancer,Expression
MALAT1,non-small cell lung cancer,Expression
MALAT1,non-small cell lung cancer,Expression
MALAT1,non-small cell lung cancer,N/A
MALAT1,non-small cell lung cancer,Expression
MALAT1,osteosarcoma,Expression
MALAT1,osteosarcoma,Regulation
MALAT1,pancreatic cancer,Regulation
MALAT1,prostate cancer,Regulation
MALAT1,prostate cancer,Regulation
MALAT1,small cell lung cancer,Expression
MALAT1,TDP-43-associated pathological states,Expression
MALAT1,cancer,Expression
MALAT1,cancer,Regulation
MALAT1,uterus cancer,Regulation
MALAT1,uterus cancer,Regulation
MAP3K14,pancreatic ductal adenocarcinoma,Expression
MEG3,acute myeloid leukemia,Epigenetics
MEG3,bladder cancer,Regulation
MEG3,bladder cancer,Expression
MEG3,bladder cancer,Expression
MEG3,bladder cancer,Regulation
MEG3,breast cancer,Expression
MEG3,cancer,N/A
MEG3,cancer,N/A
MEG3,cancer,N/A
MEG3,chronic myeloid leukemia,Expression
MEG3,colon cancer,Expression
MEG3,gastric cancer,Expression
MEG3,gastric cancer,Regulation
MEG3,glioma,Expression
MEG3,hepatocellular carcinoma,Expression
MEG3,hepatocellular carcinoma,Expression
MEG3,hepatocellular carcinoma,Regulation
MEG3,drug abuse,Mutation
MEG3,Huntington's disease,Expression
MEG3,kidney cancer,Expression
MEG3,lung cancer,Expression
MEG3,meningioma,Epigenetics
MEG3,meningioma,Regulation
MEG3,myelodysplastic syndrome,Epigenetics
MEG3,neuroblastoma,Epigenetics
MEG3,pituitary adenoma,Expression
MEG3,pituitary adenoma,Epigenetics
MEG3,pituitary adenoma,Epigenetics
MEG3,pituitary adenoma,Expression
MEG3,pituitary adenoma,Expression
MEG3,prostate cancer,Expression
MEG3,cancer,Expression
MEG3,type 2 diabetes mellitus,Locus
MESTIT1,Silver-Russell syndrome,N/A
MIAT,cancer,Regulation
MIAT,drug abuse,Expression
MIAT,drug abuse,Expression
MIAT,myocardial infarction,Mutation
MIAT,myocardial infarction,Expression
MIAT,myocardial infarction,Mutation
MIAT,myocardial infarction,Mutation
MIAT,myocardial infarction,Regulation
MIAT,schizophrenia,Expression
MINA,esophageal squamous cell carcinoma,Regulation
MINA,gastric cancer,Regulation
MINA,hepatocellular carcinoma,Expression
MINA,lung cancer,Regulation
MIR100HG,myopia,Locus
MIR155HG,chronic lymphocytic leukemia,Interaction
MIR17HG,cancer,Locus
MIR17HG,lymphoma,Locus
MIR17HG,syndromic developmental defect,Locus
MIR31HG,breast cancer,Epigenetics
MIR7-3HG,hepatocellular carcinoma,Expression
NAMA,papillary thyroid carcinoma,Expression
SNHG16,neuroblastoma,Regulation
NDM29,neuroblastoma,Expression
NEAT1,AIDS,Expression
NEAT1,amyotrophic lateral sclerosis,Regulation
NEAT1,frontotemporal lobar degeneration,Interaction
NEAT1,Huntington's disease,Expression
NEAT1,intrauterine growth restriction,Expression
NEAT1,TDP-43-associated pathological states,Expression
NEAT1,oral squamous cell carcinoma,Expression
np_17856,progressive kidney injury,Regulation
np_5318,progressive kidney injury,Regulation
NPPA-AS1,cardiovascular disease,N/A
NPTN-IT1,colorectal cancer,Expression
NPTN-IT1,hepatocellular carcinoma,Expression
NPTN-IT1,hepatocellular carcinoma,Expression
NPTN-IT1,squamous cell lung carcinoma,Expression
NRON,Down's syndrome,Expression
PAN,Kaposi's sarcoma,Expression
PANDAR,p53-associated pathological states,Expression
PANDAR,cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Expression
PCA3,prostate cancer,Mutation
PCA3,prostate cancer,N/A
PCAT1,cancer,Regulation
PCAT1,prostate cancer,Regulation
PCAT1,prostate cancer,Expression
PCAT1,prostate cancer,Expression
PCAT1,prostate cancer,Interaction
PCAT1,prostate cancer,Regulation
PCAT1,prostate cancer,Regulation
PCAT1,prostate cancer,Regulation
PCGEM1,prostate cancer,Regulation
PCGEM1,prostate cancer,Regulation
PCGEM1,prostate cancer,Expression
PCGEM1,prostate cancer,Expression
PCGEM1,prostate cancer,Expression
PCGEM1,prostate cancer,Expression
PCGEM1,prostate cancer,Expression
PCGEM1,prostate cancer,Interaction
PCGEM1,prostate cancer,N/A
PCGEM1,prostate cancer,N/A
PCGEM1,prostate cancer,Expression
PCGEM1,prostate cancer,Mutation
PCGEM1,prostate cancer,Regulation
PCNA-AS1,cancer,Regulation
PCNCR1,prostate cancer,N/A
PCNCR1,prostate cancer,N/A
PDZRN3-AS1,type 2 diabetes mellitus,Mutation
Pinc,breast cancer,N/A
PINK1-AS,diabetes mellitus,Expression
PINK1-AS,Parkinson's disease,Interaction
PISRT1,blepharophimosis syndrome,Mutation
PRNCR1,prostate cancer,Regulation
PRNCR1,prostate cancer,Regulation
PRNCR1,prostate cancer,Expression
PRNCR1,prostate cancer,Regulation
PSORS1C3,psoriasis,N/A
PSORS1C3,psoriasis,Mutation
PTCSC1,papillary thyroid carcinoma,Locus
PTCSC3,papillary thyroid carcinoma,Expression
PTCSC3,papillary thyroid carcinoma,Mutation
PTENP1,cancer,Regulation
PTENP1,prostate cancer,Regulation
PTENP1,cancer,Regulation
PTENpg1,cancer,Regulation
PVT1,breast cancer,Expression
PVT1,Burkitt lymphoma,Mutation
PVT1,cancer,Expression
PVT1,cleft lip,Mutation
PVT1,diabetic nephropathy,Interaction
PVT1,diabetic nephropathy,Regulation
PVT1,Hodgkin's lymphoma,N/A
PVT1,lymphoma,N/A
PVT1,lymphoma,N/A
PVT1,plasmacytoma,Mutation
PVT1,ovarian cancer,Expression
PVT1,pancreatic cancer,Expression
PVT1,prostate cancer,Mutation
PVT1,kidney cancer,Mutation
PVT1,type 2 diabetes mellitus,Mutation
PVT1,type 2 diabetes mellitus,Mutation
PVT1,type 2 diabetes mellitus,Mutation
REST/CoREST-regulated lncRNAs,Huntington's disease,Expression
RMST,rhabdomyosarcoma,Expression
RNA polymerase III-dependent lncRNAs,diffuse cerebral hypomyelination,Expression
RNA-a,Opitz-Kaveggia syndrome,Regulation
RNase MRP,cartilage hair hypoplaisia,Mutation
RP1-179N16.3,nasopharyngeal carcinoma,Expression
RP4-620F22.3,enterovirus 71 infection,Expression
RP5-843L14.1,enterovirus 71 infection,Expression
RUNXOR,malignant hematopoiesis,Regulation
Scarb2,heart failure,Expression
SCHLAP1,prostate cancer,Expression
Sema3g,ischaemia-reperfusion injury,Expression
SLC7A2-IT1A/B,progressive encephalopathy with severe infantile anorexia,Mutation
SNHG11,obesity,Mutation
SNHG16,bladder cancer,Regulation
SNHG16,colorectal cancer,Expression
SNHG3,Alzheimer's disease,Expression
SNHG4,myelodysplastic syndrome,Mutation
SNHG5,lymphoma,Locus
SOX2-OT,esophageal squamous cell carcinoma,Expression
SOX2-OT,Alzheimer's disease,Expression
SOX2-OT,neurodevelopmental syndrome,Regulation
Sox4,ischaemia-reperfusion injury,Expression
SPRY4-IT1,esophageal squamous cell carcinoma,Expression
SPRY4-IT1,melanoma,N/A
SPRY4-IT1,melanoma,Expression
SPRY4-IT1,melanoma,Expression
Srsf9,ischaemia-reperfusion injury,Expression
SUMO1P3,gastric cancer,Expression
SUMO1P3,gastric cancer,Regulation
TC0100223,cancer,Expression
TC0101441,cancer,Expression
TC0101686,cancer,Expression
TCL6,leukemia,N/A
TCL6,lymphoma,N/A
TDRG1,testicular cancer,Expression
TERC,dyskeratosis congenita,Mutation
TERC,prostate cancer,Expression
TERRA,cancer,Regulation
THRIL,Kawasaki disease,Expression
THRIL,Kawasaki disease,Regulation
TINCR,squamous cell carcinoma,Expression
TRAF3IP2-AS1,schizophrenia,N/A
Trp53cor1,cancer,Regulation
Trp53cor1,cancer,Expression
Trp53cor1,colorectal cancer,Regulation
Trp53cor1,colorectal cancer,Regulation
Trp53cor1,cancer,Regulation
Trp53cor1,cancer,Regulation
Trpm3,heart failure,Expression
T-UCRs,neuroblastoma,Regulation
TUG1,B-cell neoplasms,Expression
TUG1,bladder cancer,Regulation
TUG1,bladder cancer,Expression
TUG1,bladder cancer,Expression
TUG1,Huntington's disease,Expression
TUG1,Huntington's disease,Expression
TUG1,non-small cell lung cancer,Regulation
TUSC8,cervical cancer,Expression
U1 spliceosomal lncRNA,Parkinson's disease,Expression
SNHG14,Angelman syndrome,Locus
SNHG14,Angelman syndrome,Expression
SNHG14,Angelman syndrome,Mutation
SNHG14,Prader-Willi syndrome,Expression
UBE3A-ATS,Angelman syndrome,Regulation
UBE3A-ATS,Angelman syndrome,Regulation
uc.115-,heart failure,Expression
uc.184+,heart failure,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Interaction
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Expression
UCA1,bladder cancer,Regulation
UCA1,oral squamous cell carcinoma,Expression
UCA1,pancreaticobiliary maljunction,Expression
UCA1,squamous cell carcinoma,Expression
UCA1,tongue squamous cell carcinoma,Expression
UCA1,cancer,Regulation
VL30 LTRs,hepatocellular carcinoma,Expression
WRAP53,cancer,Expression
WRAP53,cancer,N/A
WRAP53,dyskeratosis congenita,Mutation
WT1-AS,acute myeloid leukemia,Epigenetics
WT1-AS,acute myeloid leukemia,Interaction
WT1-AS,Wilms' tumor,Epigenetics
WT1-AS,Wilms' tumor,Interaction
Wt1os,ischaemia-reperfusion injury,Expression
XIST,bladder cancer,Regulation
XIST,breast cancer,Mutation
XIST,cancer,Regulation
XIST,cancer,Regulation
XIST,cancer,Expression
XIST,Klinefelter's syndrome,Epigenetics
XIST,Klinefelter's syndrome,Expression
XIST,testicular cancer,Expression
LINC00538,cancer,Expression
ZFAT-AS1,autoimmune disease,Mutation
Zim3,heart failure,Expression
ZFAS1,breast cancer,Expression
ZFAS1,breast cancer,Locus
ZFAS1,ductal carcinoma,Expression
PVT1,gastric cancer,Expression
LINC01133,lung squamous cell carcinoma,Expression
lnc-LCE5A-1,head and neck squamous cell carcinoma,Expression
FAM3D-AS1,head and neck squamous cell carcinoma,Expression
UCA1,gastric cancer,Expression
HOTAIR,oral squamous cell carcinoma,Regulation
AS Uchl1,Parkinson's disease,Expression
H19,breast cancer,Regulation
SPRY4-IT1,gastric cancer,Expression
LOC728228,lung cancer,Expression
MALAT1,glioblastoma,Expression
H19,coronary artery disease,Expression
TUSC7,gastric cancer,Regulation
HIF1A-AS1,cardiovascular disease,Regulation
UCA1,hepatocellular carcinoma,Regulation
lncRNA-ATB,colorectal cancer,Expression
Arid2-IR,renal inflammation,Regulation
TINCR,gastric cancer,Regulation
NRON,AIDS,Regulation
MALAT2,gastric cancer,Expression
DRAIC,cancer,Expression
DANCR,postmenopausal osteoporosis,Regulation
MRAK052686,nonalcoholic fatty liver disease,Expression
Abhd11os,neurodegenerative diseases,Expression
HOTAIR,gastric cancer,Regulation
MALAT1,renal cell carcinoma,Regulation
CTBP1-AS,polycystic ovary syndrome,Regulation
LSINCT5,gastric cancer,Expression
NBAT1,neuroblastoma,Regulation
PCGEM1,prostate cancer,Expression
SCHLAP1,prostate cancer,Expression
UBE3A-ATS,Angelman syndrome,Expression
SCHLAP1,prostate cancer,Expression
PCA3,prostate cancer,Expression
LINC01158,glioma,Expression
BCAR4,breast cancer,Regulation
MALAT1,multiple myeloma,Expression
NEAT1,infertility,Expression
Malat1,diabetes mellitus,Expression
ENST00000480739,pancreatic ductal adenocarcinoma,Expression
lnc-SCA7,spinocerebellar ataxia,Mutation
CERNA2,epithelial ovarian cancer,Regulation
GAPLINC,gastric cancer,Expression
RP5-833A20.1,atherosclerosis,Expression
LINC-ROR,breast cancer,Expression
AC006050.3,lung squamous cell carcinoma,Expression
LOC285194,esophageal squamous cell carcinoma,Expression
AB074278,bladder cancer,Expression
XIST,membranous nephropathy,Expression
CDKN2B-AS1,endometriosis,Mutation
WNT4,endometriosis,Mutation
HOTAIR,renal carcinoma,Regulation
UCA1,urinary bladder,Expression
HA117,Hirschsprung's disease,Expression
HOTAIR,laryngeal squamous cell carcinoma,Expression
TARID,cancer,Regulation
PVT1,hepatocellular carcinoma,Regulation
PVT1,cancer,Expression
HIF1A-AS1,acute myocardial infarction,Expression
CDKN2B-AS1,acute myocardial infarction,Expression
KCNQ1OT1,acute myocardial infarction,Expression
MALAT1,acute myocardial infarction,Expression
MIAT,acute myocardial infarction,Expression
XLOC_004562,H.pylori-related diseases,Expression
XLOC_005912,H.pylori-related diseases,Expression
XLOC_000620,H.pylori-related diseases,Expression
XLOC_004122,H.pylori-related diseases,Expression
XLOC_014388,H.pylori-related diseases,Expression
Asb3,cardiovascular and renal disease,Expression
Chac2,cardiovascular and renal disease,Expression
Pex11b,cardiovascular and renal disease,Expression
Sp5,cardiovascular and renal disease,Expression
GSEC,colon cancer,Regulation
AFAP1-AS1,lung adenocarcinoma,Regulation
LINC00511,lung adenocarcinoma,Regulation
PVT1,lung squamous cell carcinoma,Regulation
H19,diabetic cardiomyopathy,Regulation
NONHSAT076747,papillary thyroid carcinoma,N/A
NONHSAT122730,papillary thyroid carcinoma,N/A
NONHSAG051968,papillary thyroid carcinoma,Expression
PVT1,gastric cancer,Regulation
PVT1,prostate cancer,Expression
MEG3,bladder cancer,Expression
HOXA11-AS,cervical cancer,Regulation
NBR2,cancer,N/A
TUG1,breast cancer,Regulation
ASBEL,colorectal cancer,Expression
HIT,non-small cell lung cancer,Regulation
FOXP4-AS1,colorectal cancer,Expression
HOTAIRM1,leukemia,Expression
H19,calcific aortic valve disease,Regulation
H19,colorectal cancer,Regulation
SNHG18,glioma,Expression
91H,breast cancer,Regulation
AFAP1-AS1,esophageal squamous cell carcinoma,Expression
PCAT14,prostate cancer,Expression
HOTAIR,cervical cancer,Expression
MALAT1,cervical cancer,Expression
MEG3,cervical cancer,Expression
H19,gastric cancer,Expression
LOC100287225,colorectal cancer,N/A
AK098081,colorectal cancer,Expression
BC040303,colorectal cancer,Expression
BC037331,colorectal cancer,Expression
CR749831,colorectal cancer,Expression
RAMP2-AS1,glioblastoma,Regulation
linc-cdh4-2,hepatocellular carcinoma,Regulation
Uph,right ventricular hypoplasia,Locus
HULC,hepatocellular carcinoma,Regulation
HULC,gastric cancer,Regulation
HULC,pancreatic cancer,Regulation
HULC,osteosarcoma,Regulation
HULC,colorectal cancer,Regulation
U90926,obesity,Expression
UCA1,breast cancer,Expression
LINC-ROR,gallbladder cancer,Regulation
numb,uveal melanoma,Regulation
HOTAIRM1,colorectal cancer,Expression
MALAT1,breast cancer,Regulation
NEAT1,nasopharyngeal carcinoma,Regulation
GAS5,ovarian cancer,Expression
RP5-833A20.1,glioma,Regulation
MEG3,esophageal squamous cell carcinoma,Expression
MALAT1,non-small cell lung cancer,Regulation
MALAT1,hepatocellular carcinoma,Regulation
MALAT1,gastric cancer,Regulation
MALAT1,pancreatic cancer,Regulation
MALAT1,colorectal cancer,Regulation
MALAT1,renal clear cell carcinoma,Regulation
MALAT1,esophageal cancer,Regulation
MALAT1,gallbladder cancer,Regulation
MALAT1,bladder cancer,Regulation
MALAT1,osteosarcoma,Regulation
MALAT1,breast cancer,Regulation
DBCCR1,bladder cancer,Regulation
CRNDE,chronic lymphocytic leukemia,Expression
AC012065.7,chronic lymphocytic leukemia,Expression
JPX,hepatocellular carcinoma,Expression
XIST,hepatocellular carcinoma,Expression
ZEB2-AS1,hepatocellular carcinoma,Regulation
UCA1,esophageal cancer,Regulation
SNHG7,lung cancer,Regulation
MEG3,vulvar squamous cell carcinoma,Expression
MALAT1,vulvar squamous cell carcinoma,Expression
PVT1,cervical cancer,Expression
HULC,cervical cancer,Expression
CRNDE,glioma,Expression
AB073614,glioma,Regulation
NEAT1,renal syndrome,Expression
RP1130-1,hepatocellular carcinoma,Expression
H19,glioma,Regulation
MEG3,stroke,Regulation
LINC00161,osteosarcoma,Regulation
H19,lung cancer,Regulation
Unigene56159,hepatocellular carcinoma,Regulation
UCA1,pancreatic cancer,Regulation
HCG11,prostate cancer,Expression
MEG3,thrombocytopenic purpura,Regulation
CCDC26,pancreatic cancer,Expression
MALAT1,Parkinson's disease,Regulation
MALAT1,esophageal cancer,Expression
CCEPR,hepatocellular carcinoma,Regulation
MEG3,cholestatic liver injury,Regulation
RMRP,gastric cancer,Regulation
MALAT1,breast cancer,Expression
DANCR,prostate cancer,Regulation
MALAT1,gallbladder cancer,Regulation
TUSC7,glioma,Regulation
UCA1,breast cancer,Regulation
CCAT1,glioma,Regulation
H19,ovarian cancer,Regulation
UCA1,ovarian cancer,Regulation
MEG3,nasopharyngeal carcinoma,Regulation
UCA1,bladder cancer,Regulation
AGAP2-AS1,glioma,Regulation
TPT1-AS1,glioma,Expression
LINC01198,glioma,Expression
MIR155HG,glioma,Expression
Tug1,diabetes mellitus,Regulation
TUG1,chronic kidney disease,Regulation
SRA,nonalcoholic fatty liver disease,Regulation
MIR2052HG,breast cancer,Regulation
Ppp1r1b,congenital heart defect,Regulation
GPC3-AS1,hepatocellular carcinoma,Regulation
GIHCG,hepatocellular carcinoma,Regulation
ENSMUST00000147869,diabetic nephropathy,Regulation
HOTAIR,gastric cancer,Regulation
RP11-702B10.1,esophageal cancer,Expression
RP11-523H24.3,esophageal cancer,Expression
H19,ulcerative colitis,Expression
CYTOR,colon cancer,Expression
H19,pancreatic ductal adenocarcinoma,Regulation
HOTTIP,hepatocellular carcinoma,Expression
HOTTIP,pancreatic cancer,Expression
HOTTIP,gastric cancer,Expression
HOTTIP,colorectal cancer,Expression
KIAA0087,endometrial cancer,Regulation
RP11-501O2,endometrial cancer,Regulation
FAM212B-AS1,endometrial cancer,Regulation
LOC102723552,endometrial cancer,Regulation
RP11-140I24,endometrial cancer,Regulation
RP11-600K151,endometrial cancer,Regulation
HOTAIR,acute leukemia,Regulation
GAS5,prostate cancer,Regulation
PCA3,prostate cancer,Expression
H19,malignant digestive cancer,Expression
HOTTIP,glioma,Expression
GAPLINC,gastric cancer,Expression
ENST00000438347,hepatocellular carcinoma,Expression
LINC00601,hepatocellular carcinoma,Expression
CXCL1P1,hepatocellular carcinoma,Expression
CASC11,hepatocellular carcinoma,Expression
CTD-2616J11.14,gastric cancer,N/A
RP1-90G24.10,gastric cancer,N/A
RP11-150O12.3,gastric cancer,N/A
RP11-1149O23.2,gastric cancer,N/A
MAP3K20-AS1,gastric cancer,N/A
BC032469,esophageal squamous cell carcinoma,Regulation
MALAT1,uveal melanoma,Regulation
DANCR,breast cancer,Regulation
H19,gallbladder cancer,Regulation
LRRC75A-AS1,rheumatoid arthritis,Expression
ENST00000438399,rheumatoid arthritis,Expression
uc004afb.1,rheumatoid arthritis,Expression
RPKG1-AS1,rheumatoid arthritis,Expression
CRNDE,renal cell carcinoma,Expression
NEXN-AS1,lung cancer,N/A
uc.338,lung cancer,Locus
MALAT1,hemangioma,Locus
PVT1,esophageal cancer,Regulation
LINC-ROR,colorectal cancer,Regulation
MALAT1,thyroid cancer,Locus
HOTAIR,lung cancer,Regulation
UCA1,gastric cancer,Regulation
TUG1,ovarian cancer,Regulation
HOTAIR,ovarian cancer,Locus
MSNP1AS,autism spectrum disorder,Regulation
uc.345,pancreatic cancer,Regulation
GATA6-AS1,chronic lymphocytic leukemia,Locus
GATA6-AS1,gastric cancer,Expression
CDKN2B-AS1,osteosarcoma,Regulation
lnc-MGC,diabetic nephropathy,Regulation
HOTAIR,cervical cancer,Expression
LOC285194,colorectal cancer,Expression
RP11-462C24.1,colorectal cancer,Expression
SNHG16,colorectal cancer,Expression
PCGEM1,prostate cancer,Expression
H19,gastric cancer,N/A
lncCAMTA1,liver cancer,Regulation
ASAP1-IT1,ovarian cancer,N/A
FAM215A,ovarian cancer,N/A
LINC00472,ovarian cancer,N/A
DSCAM-AS1,breast cancer,Regulation
NEAT1,endometrial cancer,Regulation
RP11-248E9.5,pneumonia,N/A
RP11-456D7.1,pneumonia,N/A
CPS1-IT1,lung cancer,Regulation
HOTAIR,osteosarcoma,Locus
HOTAIR,gastrointestinal stromal tumor,Regulation
TUG1,osteosarcoma,Regulation
MALAT1,cervical cancer,Expression
ERL,Marek's disease,Locus
MALAT1,renal cell carcinoma,Regulation
ZFAS1,gastric cancer,N/A
HOXA11-AS,gastric cancer,Regulation
lnc-RTN4R-1,acute lymphoblastic leukemia,N/A
lnc-NKX2-3-1,acute lymphoblastic leukemia,N/A
NONHSAT089447,schizophrenia,N/A
NONHSAT041499,schizophrenia,N/A
MALAT1,osteosarcoma,Expression
CASC2,gastric cancer,Regulation
HNF1A-AS1,osteosarcoma,Regulation
IRAIN,pancreatic cancer,Regulation
GACAT3,gastric cancer,Regulation
SPRY4-IT1,cervical cancer,Regulation
PCBP2-OT1,tongue squamous cell carcinoma,Expression
CRNDE,gallbladder cancer,Regulation
TUG1,colon cancer,Expression
H19,cervical cancer,Regulation
LINC00312,bladder cancer,Regulation
GAS5,non-small cell lung cancer,Expression
PANDAR,colorectal cancer,Expression
UCA1,breast cancer,Regulation
AFAP1-AS1,pancreatic ductal adenocarcinoma,Expression
UCA1,pancreatic ductal adenocarcinoma,Expression
LINC00339,pancreatic ductal adenocarcinoma,Expression
H19,pneumoconiosis,Mutation
LINC00520,breast cancer,N/A
NR_026689,ovarian cancer,Locus
HIF-2α,osteosarcoma,Expression
SPRY4-IT1,colorectal cancer,Regulation
XIST,gastric cancer,Expression
Chaer,cardiac hypertrophy,Regulation
CYTOR,breast cancer,N/A
RNCR3,diabetes mellitus,Locus
NKILA,tongue squamous cell carcinoma,Regulation
HOTAIR,ischemic stroke,Regulation
NEAT1,ovarian cancer,Expression
LINC-ROR,gastric cancer,Regulation
uc009yby.1,renal cell carcinoma,Regulation
AC145110.1,breast cancer,Regulation
RP1-13P20.6,colorectal cancer,Expression
H19,gastric cancer,Expression
CYTOR,gastric cancer,Expression
LEF1-AS1,colorectal cancer,Expression
LINC00460,colorectal cancer,Expression
MALAT1,retinal neurodegeneration,Regulation
TINCR,bladder cancer,N/A
MALAT1,tongue squamous cell carcinoma,Regulation
MALAT1,nasopharyngeal carcinoma,Regulation
TDRG1,esophageal squamous cell carcinoma,Expression
AFAP1-AS1,colorectal cancer,Regulation
FENDRR,non-small cell lung cancer,Regulation
HOXC-AS1,atherosclerosis,Regulation
ZFAS1,hepatocellular carcinoma,Regulation
HOTAIR,cervical cancer,Locus
CCAT1,lung adenocarcinoma,Locus
PCAT14,prostate cancer,Expression
LOC100505976,laryngeal squamous cell carcinoma,N/A
XLOC_l2_010636,laryngeal squamous cell carcinoma,N/A
MALAT1,ovarian cancer,Expression
MALAT1,melanoma,Regulation
UCA1,oral squamous cell carcinoma,Regulation
CCAT2,prostate cancer,Expression
CDKN2B-AS1,nasopharyngeal carcinoma,Expression
NEAT1,glioma,Locus
lncRNA-ATB,pneumoconiosis,Expression
LINC01138,prostate cancer,Regulation
SUZ12P1,prostate cancer,Regulation
NEAT1,breast cancer,Regulation
91H,osteosarcoma,Expression
SLC25A25-AS1,colorectal cancer,Regulation
HOTAIR,large B-Cell lymphoma,Regulation
HOTAIR,papillary thyroid carcinoma,Locus
H19,glioma,Regulation
SNHG20,colorectal cancer,Expression
HOTAIR,laryngeal squamous cell carcinoma,Regulation
H19,breast cancer,Expression
UCA1,endometrial cancer,Expression
XIST,B-cell acute lymphoblastic leukemia,N/A
MIR22HG,ovarian cancer,Locus
SNHG6,hepatocellular carcinoma,Regulation
UFC1,osteoarthritis,Regulation
MALAT1,renal cell carcinoma,Expression
MIAT,chronic lymphocytic leukemia,Regulation
PCAT1,prostate cancer,Regulation
MALAT1,hepatocellular carcinoma,Regulation
RBM5-AS1/LUST,colon cancer,N/A
NONRATT021972,diabetic cardiac autonomic neuropathy,Regulation
linc-223,acute myeloid leukemia,N/A
SNHG1,neuroblastoma,Expression
BANCR,bladder cancer,Regulation
MFI2,osteosarcoma,Regulation
POIR,periodontitis,Expression
MALAT1,osteosarcoma,Expression
LOC729966,papillary thyroid carcinoma,Expression
Tug1,atherosclerosis,Regulation
CDKN2B-AS1,thyroid cancer,Regulation
DUXAP8,gastric cancer,Regulation
CHRF,silicosis,Regulation
PVT1,diabetic kidney disease,Expression
XIST,non-small cell lung cancer,Locus
n375709,nasopharyngeal carcinoma,Regulation
HULC,colorectal cancer,Regulation
PVT1,hepatocellular carcinoma,N/A
MIR7-3HG,hepatocellular carcinoma,N/A
TCL6,renal cell carcinoma,Expression
GAS5-AS1,non-small cell lung cancer,Regulation
RBMY2FP,hepatocellular carcinoma,Regulation
RSU1P2,cervical cancer,Regulation
MELOE,melanoma,Regulation
MALAT1,gastric cancer,Expression
TUG1,non-small cell lung cancer,Expression
LINC01089,breast cancer,Regulation
HOTAIR,ovarian cancer,Expression
PVT1,asthma,Regulation
NEAT1,systemic lupus erythematosus,Expression
MEG3,endometrial cancer,Regulation
CCAT2,small cell lung cancer,Regulation
BANCR,esophageal squamous cell carcinoma,Regulation
TMSB4,osteoarthritis,Regulation
P2RX7-V3,uveal melanoma,Expression
HOTAIR,cervical cancer,Expression
GAS5,gastric cancer,Expression
MALAT1,breast cancer,Expression
BANCR,papillary thyroid carcinoma,Regulation
XIST,nasopharyngeal carcinoma,Locus
ZFAS1,colorectal cancer,Expression
CDKN2B-AS1,melanoma,Regulation
SPRY4-IT1,glioma,Expression
SBF2-AS1,non-small cell lung cancer,Expression
RPLP0P2,lung adenocarcinoma,Expression
BCAR4,osteosarcoma,Regulation
TUG1,bladder cancer,Expression
HOTAIR,lung adenocarcinoma,Regulation
AK001094,gastric cancer,N/A
AK024171,gastric cancer,N/A
AK093735,gastric cancer,N/A
BC003519,gastric cancer,N/A
NR_003573,gastric cancer,N/A
MALAT1,osteosarcoma,Regulation
PCAT6,lung cancer,Locus
SPRY4-IT1,esophageal squamous cell carcinoma,Regulation
PICSAR,cutaneous squamous cell carcinoma,Expression
GCASPC,gallbladder cancer,Expression
uc.63,breast cancer,Regulation
MALAT1,epithelial ovarian cancer,Expression
NEAT1,leukemia,Expression
HOTAIR,glioma,Regulation
GAS5,melanoma,Regulation
AK126698,non-small cell lung cancer,Regulation
LINC01133,colorectal cancer,Regulation
LINC00261,gastric cancer,Expression
MIR31HG,bladder cancer,Regulation
GAS5,hypertension,Regulation
